start_id,end_id,type
152,252,ASSOCIATED_WITH
152,253,ASSOCIATED_WITH
152,254,ASSOCIATED_WITH
152,255,ASSOCIATED_WITH
152,256,ASSOCIATED_WITH
153,257,ASSOCIATED_WITH
153,258,ASSOCIATED_WITH
153,259,ASSOCIATED_WITH
153,260,ASSOCIATED_WITH
154,261,ASSOCIATED_WITH
155,262,ASSOCIATED_WITH
156,263,ASSOCIATED_WITH
252,352,ASSOCIATED_WITH
