start_id,end_id,type
hola,2453,ASSOCIATED_WITH
hola,2453,ASSOCIATED_WITH
?,107,ASSOCIATED_WITH
Hello test 1,5,ASSOCIATED_WITH
?,107,ASSOCIATED_WITH
hello 2,5,ASSOCIATED_WITH
Hello ,5,ASSOCIATED_WITH
holaaaaaaaaaaa,2453,ASSOCIATED_WITH
hi,252,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
test,58,ASSOCIATED_WITH
Please check the message,208,ASSOCIATED_WITH
Please check the message,208,ASSOCIATED_WITH
Hello,32,ASSOCIATED_WITH
How do you do?,402,ASSOCIATED_WITH
I'm working on the messaging system,356,ASSOCIATED_WITH
Wow! nice,402,ASSOCIATED_WITH
Thanks,356,ASSOCIATED_WITH
hi,206,ASSOCIATED_WITH
hi,206,ASSOCIATED_WITH
testing,206,ASSOCIATED_WITH
I used two interval for two screen for refresh evey 5 seconds,356,ASSOCIATED_WITH
hi,5,ASSOCIATED_WITH
hi,5,ASSOCIATED_WITH
testing,5,ASSOCIATED_WITH
Hi zeeshan,5,ASSOCIATED_WITH
