id,status,message_id,profile_id,email_notification_sent
1029,DELIVERED,515,5,1
1030,SEEN,515,58,0
1031,DELIVERED,516,58,1
1032,SEEN,516,5,0
1033,DELIVERED,517,58,1
1034,SEEN,517,5,0
1035,DELIVERED,518,5,1
1036,SEEN,518,58,0
1037,DELIVERED,519,58,1
1038,SEEN,519,5,0
1039,DELIVERED,520,5,1
1040,SEEN,520,58,0
1041,SEEN,521,5,0
1042,DELIVERED,521,58,1
1043,SEEN,522,58,0
1044,DELIVERED,522,5,1
1045,SEEN,523,5,0
1046,DELIVERED,523,58,1
1047,SEEN,524,58,0
1048,DELIVERED,524,5,1
1049,SEEN,525,58,0
1050,DELIVERED,525,5,1
1051,DELIVERED,526,58,1
1052,SEEN,526,5,0
1053,SEEN,527,58,0
1054,DELIVERED,527,5,1
1055,DELIVERED,528,58,1
1056,SEEN,528,5,0
1057,SEEN,529,58,0
1058,DELIVERED,529,5,1
1059,SEEN,530,5,0
1060,DELIVERED,530,58,1
1061,SEEN,531,58,0
1062,DELIVERED,531,5,1
1063,SEEN,532,58,0
1064,DELIVERED,532,5,1
1065,SEEN,533,58,0
1066,DELIVERED,533,5,1
1067,DELIVERED,534,5,1
1068,SEEN,534,58,0
1069,SEEN,535,5,0
1070,DELIVERED,535,58,1
1071,SEEN,536,58,0
1072,DELIVERED,536,5,1
1073,DELIVERED,537,5,1
1074,SEEN,537,58,0
1075,DELIVERED,538,5,1
1076,SEEN,538,58,0
1077,SEEN,539,58,0
1078,DELIVERED,539,5,1
1079,DELIVERED,540,58,1
1080,SEEN,540,5,0
1081,SEEN,541,58,0
1082,DELIVERED,541,5,1
1083,DELIVERED,542,307,1
1084,SEEN,542,205,0
1085,SEEN,543,307,0
1086,DELIVERED,543,205,1
1087,DELIVERED,544,307,1
1088,SEEN,544,205,0
1089,SEEN,545,205,0
1090,DELIVERED,545,307,1
1091,SEEN,546,205,0
1092,DELIVERED,546,307,1
1093,SEEN,547,307,0
1094,DELIVERED,547,205,1
1095,DELIVERED,548,307,1
1096,SEEN,548,205,0
1097,DELIVERED,549,58,1
1098,SEEN,549,5,0
1099,DELIVERED,550,58,1
1100,SEEN,550,5,0
1101,SEEN,551,5,0
1102,DELIVERED,551,58,1
1103,SEEN,552,58,0
1104,DELIVERED,552,5,1
1105,DELIVERED,553,5,1
1106,SEEN,553,58,0
1107,SEEN,554,5,0
1108,DELIVERED,554,58,1
1109,SEEN,555,58,0
1110,DELIVERED,555,5,1
1111,SEEN,556,58,0
1112,DELIVERED,556,5,1
1113,SEEN,557,58,0
1114,DELIVERED,557,5,1
1115,DELIVERED,558,5,1
1116,SEEN,558,58,0
1117,SEEN,559,58,0
1118,DELIVERED,559,5,1
1119,DELIVERED,560,5,1
1120,SEEN,560,58,0
1121,SEEN,561,58,0
1122,DELIVERED,561,5,1
1123,SENT,562,2053,1
1124,SEEN,562,58,0
1125,SENT,563,2052,1
1126,SEEN,563,58,0
1127,SEEN,564,307,0
1128,DELIVERED,564,1102,1
1129,SEEN,565,58,0
1130,SENT,565,2052,1
1131,SEEN,566,58,0
1132,SENT,566,2052,1
1133,SENT,567,2052,1
1134,SEEN,567,58,0
1135,SENT,568,2052,1
1136,SEEN,568,58,0
1137,SEEN,569,258,0
1138,DELIVERED,569,303,1
1139,SEEN,570,258,0
1140,DELIVERED,570,303,1
1141,SEEN,571,258,0
1142,DELIVERED,571,303,1
1143,SEEN,572,303,0
1144,SENT,572,2252,1
1145,SEEN,573,303,0
1146,DELIVERED,573,258,1
1147,SEEN,574,303,0
1148,DELIVERED,574,258,1
1149,DELIVERED,575,303,1
1150,SEEN,575,258,0
1151,SENT,576,2052,1
1152,SEEN,576,58,0
1153,DELIVERED,577,258,1
1154,SEEN,577,303,0
1155,SEEN,578,303,0
1156,DELIVERED,578,258,1
1157,SENT,579,2052,1
1158,SEEN,579,58,0
1159,SENT,580,2052,1
1160,SEEN,580,58,0
1161,SENT,581,2052,1
1162,SEEN,581,58,0
1163,SENT,582,2052,1
1164,SEEN,582,58,0
1165,SEEN,583,58,0
1166,SENT,583,2052,1
1167,SEEN,584,58,0
1168,SENT,584,2052,1
1169,SENT,585,2052,1
1170,SEEN,585,58,0
1171,SENT,586,2052,1
1172,SEEN,586,58,0
1173,SENT,587,2052,1
1174,SEEN,587,58,0
1175,SEEN,588,58,0
1176,SENT,588,2052,1
1177,SENT,589,2052,1
1178,SEEN,589,58,0
1179,SEEN,590,58,0
1180,SENT,590,2052,1
1181,SENT,591,2052,1
1182,SEEN,591,58,0
1183,SEEN,592,58,0
1184,SENT,592,2052,1
1185,SENT,593,2052,1
1186,SEEN,593,58,0
1187,DELIVERED,594,303,1
1188,SEEN,594,258,0
1189,SEEN,595,303,0
1190,SENT,595,258,1
1191,SEEN,596,5,0
1192,DELIVERED,596,58,1
1193,DELIVERED,597,58,1
1194,SEEN,597,5,0
1195,SEEN,598,5,0
1196,DELIVERED,598,58,1
1197,DELIVERED,599,58,1
1198,SEEN,599,5,0
1199,DELIVERED,600,58,1
1200,SEEN,600,5,0
1201,DELIVERED,601,58,1
1202,SEEN,601,5,0
1203,DELIVERED,602,5,1
1204,SEEN,602,58,0
1205,DELIVERED,603,5,1
1206,SEEN,603,58,0
1207,SEEN,604,58,0
1208,DELIVERED,604,5,1
1209,SEEN,605,58,0
1210,DELIVERED,605,5,1
1211,SEEN,606,58,0
1212,DELIVERED,606,5,1
1213,SEEN,607,58,0
1214,DELIVERED,607,5,1
1215,DELIVERED,608,5,1
1216,SEEN,608,58,0
1217,SEEN,609,58,0
1218,DELIVERED,609,5,1
1219,SEEN,610,58,0
1220,DELIVERED,610,5,1
1221,DELIVERED,611,5,1
1222,SEEN,611,58,0
1223,SEEN,612,58,0
1224,DELIVERED,612,5,1
1225,DELIVERED,613,58,1
1226,SEEN,613,5,0
1227,DELIVERED,614,5,1
1228,SEEN,614,58,0
1229,DELIVERED,615,5,1
1230,SEEN,615,58,0
1231,SEEN,616,58,0
1232,DELIVERED,616,5,1
1233,DELIVERED,617,5,1
1234,SEEN,617,58,0
1235,DELIVERED,618,5,1
1236,SEEN,618,58,0
1237,DELIVERED,619,5,1
1238,SEEN,619,58,0
1239,DELIVERED,620,58,1
1240,SEEN,620,5,0
1241,DELIVERED,621,5,1
1242,SEEN,621,58,0
1243,SEEN,622,5,0
1244,DELIVERED,622,58,1
1245,DELIVERED,623,5,1
1246,SEEN,623,58,0
1247,SEEN,624,5,0
1248,DELIVERED,624,58,1
1249,SEEN,625,5,0
1250,DELIVERED,625,58,1
1251,SEEN,626,5,0
1252,DELIVERED,626,58,1
1253,SEEN,627,58,0
1254,DELIVERED,627,5,1
1255,DELIVERED,628,58,1
1256,SEEN,628,5,0
1257,SEEN,629,58,0
1258,DELIVERED,629,5,1
1259,SEEN,630,5,0
1260,DELIVERED,630,58,1
1261,DELIVERED,631,5,1
1262,SEEN,631,58,0
1263,DELIVERED,632,58,1
1264,SEEN,632,5,0
1265,DELIVERED,633,5,1
1266,SEEN,633,58,0
1267,DELIVERED,634,5,1
1268,SEEN,634,58,0
1269,DELIVERED,635,5,1
1270,SEEN,635,58,0
1271,SEEN,636,58,0
1272,DELIVERED,636,5,1
1273,SEEN,637,58,0
1274,DELIVERED,637,5,1
1275,SEEN,638,58,0
1276,DELIVERED,638,5,1
1277,DELIVERED,639,5,1
1278,SEEN,639,58,0
1279,SEEN,640,103,0
1280,SENT,640,356,1
1281,SENT,641,2553,1
1282,SEEN,641,103,0
1283,DELIVERED,642,5,1
1284,SEEN,642,58,0
1285,DELIVERED,643,5,1
1286,SEEN,643,58,0
1287,SEEN,644,58,0
1288,DELIVERED,644,5,1
1289,SEEN,645,58,0
1290,DELIVERED,645,5,1
1291,SEEN,646,58,0
1292,DELIVERED,646,5,1
1293,SEEN,647,5,0
1294,DELIVERED,647,58,1
1295,SENT,648,2552,1
1296,SEEN,648,103,0
1297,SEEN,649,58,0
1298,DELIVERED,649,5,1
1299,DELIVERED,650,5,1
1300,SEEN,650,58,0
1301,DELIVERED,651,58,1
1302,SEEN,651,5,0
1303,SEEN,652,5,0
1304,DELIVERED,652,58,1
1305,DELIVERED,653,5,1
1306,SEEN,653,58,0
1307,DELIVERED,654,58,1
1308,SEEN,654,5,0
1309,DELIVERED,655,58,1
1310,SEEN,655,5,0
1311,SEEN,656,5,0
1312,DELIVERED,656,58,1
1313,SEEN,657,58,0
1314,SENT,657,304,1
1315,SEEN,658,58,0
1316,SENT,658,304,1
1317,SENT,659,304,1
1318,SEEN,659,58,0
1319,SEEN,660,58,0
1320,SENT,660,304,1
1321,SEEN,661,5,0
1322,DELIVERED,661,58,1
1323,DELIVERED,662,5,1
1324,SEEN,662,58,0
1325,SEEN,663,5,0
1326,DELIVERED,663,58,1
1327,SEEN,664,58,0
1328,DELIVERED,664,5,1
1329,DELIVERED,665,58,1
1330,SEEN,665,5,0
1331,DELIVERED,666,5,1
1332,SEEN,666,58,0
1333,SEEN,667,5,0
1334,DELIVERED,667,58,1
1335,DELIVERED,668,5,1
1336,SEEN,668,58,0
1337,SEEN,669,5,0
1338,DELIVERED,669,58,1
1339,SEEN,670,5,0
1340,DELIVERED,670,58,1
1341,DELIVERED,671,5,1
1342,SEEN,671,58,0
1343,SEEN,672,5,0
1344,SENT,672,107,1
1345,DELIVERED,673,5,1
1346,SEEN,673,58,0
1347,SENT,674,107,1
1348,SEEN,674,5,0
1349,DELIVERED,675,5,1
1350,SEEN,675,58,0
1351,SEEN,676,5,0
1352,SENT,676,107,1
1353,DELIVERED,677,5,1
1354,SEEN,677,58,0
1355,SENT,678,107,1
1356,SEEN,678,5,0
1357,SENT,679,107,1
1358,SEEN,679,5,0
1359,SEEN,680,58,0
1360,DELIVERED,680,5,1
1361,SEEN,681,5,0
1362,SENT,681,107,1
1363,DELIVERED,682,5,1
1364,SEEN,682,58,0
1365,SEEN,683,5,0
1366,SENT,683,107,1
1367,DELIVERED,684,5,1
1368,SEEN,684,58,0
1369,SENT,685,107,1
1370,SEEN,685,5,0
1371,SEEN,686,58,0
1372,DELIVERED,686,5,1
1373,SENT,687,107,1
1374,SEEN,687,5,0
1375,SEEN,688,5,0
1376,DELIVERED,688,58,1
1377,DELIVERED,689,5,1
1378,SEEN,689,58,0
1379,SEEN,690,5,0
1380,DELIVERED,690,58,1
1381,SEEN,691,58,0
1382,DELIVERED,691,5,1
1383,DELIVERED,692,58,1
1384,SEEN,692,5,0
1385,DELIVERED,693,5,1
1386,SEEN,693,58,0
1387,SEEN,694,5,0
1388,DELIVERED,694,58,1
1389,DELIVERED,695,5,1
1390,SEEN,695,58,0
1391,SEEN,696,5,0
1392,DELIVERED,696,58,1
1393,SEEN,697,58,0
1394,DELIVERED,697,5,1
1395,SEEN,698,5,0
1396,DELIVERED,698,58,1
1397,DELIVERED,699,5,1
1398,SEEN,699,58,0
1399,DELIVERED,700,58,1
1400,SEEN,700,5,0
1401,SEEN,701,5,0
1402,DELIVERED,701,58,1
1403,SEEN,702,5,0
1404,DELIVERED,702,58,1
1405,SEEN,703,5,0
1406,DELIVERED,703,58,1
1407,SEEN,704,5,0
1408,DELIVERED,704,58,1
1409,DELIVERED,705,5,1
1410,SEEN,705,58,0
1411,DELIVERED,706,58,1
1412,SEEN,706,5,0
1413,DELIVERED,707,5,1
1414,SEEN,707,58,0
1415,DELIVERED,708,58,1
1416,SEEN,708,5,0
1417,DELIVERED,709,58,1
1418,SEEN,709,5,0
1419,DELIVERED,710,5,1
1420,SEEN,710,58,0
1421,SEEN,711,58,0
1422,DELIVERED,711,5,1
1423,SEEN,712,5,0
1424,DELIVERED,712,58,1
1425,DELIVERED,713,5,1
1426,SEEN,713,58,0
1427,DELIVERED,714,5,1
1428,SEEN,714,58,0
1429,DELIVERED,715,5,1
1430,SEEN,715,58,0
1431,SEEN,716,5,0
1432,DELIVERED,716,58,1
1433,DELIVERED,717,5,1
1434,SEEN,717,58,0
1435,SEEN,718,58,0
1436,DELIVERED,718,5,1
1437,DELIVERED,719,5,1
1438,SEEN,719,58,0
1439,SEEN,720,58,0
1440,DELIVERED,720,5,1
1441,SEEN,721,58,0
1442,DELIVERED,721,5,1
1443,DELIVERED,722,5,1
1444,SEEN,722,58,0
1445,SEEN,723,5,0
1446,DELIVERED,723,58,1
1447,SEEN,724,5,0
1448,DELIVERED,724,58,1
1449,DELIVERED,725,5,1
1450,SEEN,725,58,0
1451,SEEN,726,58,0
1452,DELIVERED,726,5,1
1453,SEEN,727,5,0
1454,DELIVERED,727,58,1
1455,SEEN,728,5,0
1456,DELIVERED,728,58,1
1457,SEEN,729,58,0
1458,DELIVERED,729,5,1
1459,DELIVERED,730,58,1
1460,SEEN,730,5,0
1461,DELIVERED,731,5,1
1462,SEEN,731,58,0
1463,SEEN,732,58,0
1464,DELIVERED,732,5,1
1465,DELIVERED,733,5,1
1466,SEEN,733,58,0
1467,DELIVERED,734,5,1
1468,SEEN,734,58,0
1469,SEEN,735,58,0
1470,DELIVERED,735,5,1
1471,SEEN,736,58,0
1472,DELIVERED,736,5,1
1473,DELIVERED,737,5,1
1474,SEEN,737,58,0
1475,DELIVERED,738,5,1
1476,SEEN,738,58,0
1477,DELIVERED,739,5,1
1478,SEEN,739,58,0
1479,DELIVERED,740,5,1
1480,SEEN,740,58,0
1481,SEEN,741,58,0
1482,DELIVERED,741,5,1
1483,SEEN,742,58,0
1484,DELIVERED,742,5,1
1485,SEEN,743,5,0
1486,DELIVERED,743,58,1
1487,SEEN,744,5,0
1488,DELIVERED,744,58,1
1489,SEEN,745,5,0
1490,DELIVERED,745,58,1
1491,SEEN,746,5,0
1492,DELIVERED,746,58,1
1493,SEEN,747,56,0
1494,DELIVERED,747,58,1
